,Codi Municipi,Codi Província,CUP_pct,CSQP_pct,Cs_pct,JxSi_pct,PP_pct,PSC_pct,Unio_pct,Unionisme_pct,Independ_pct,Cat,Spa,Abroad,Tot,pct_cat,pct_foreign,pct_spa,RFDB,RFDB_hab,RFDB_idx,ST,1erGrau,2nGrau,Univ,Tot_Niv_Ed,pct_Univ,pct_1erGrau,understands,speaks,reads,writes,no_underst,Tot_cat,pct_cat_speakers
Montgai,25138,25,5.02,2.61,5.22,67.67,8.63,4.22,4.82,18.07,72.69,596.0,37.0,18.0,651.0,91.55145929339477,2.7649769585253456,5.6835637480798775,,,,,,,,,,,694.0,651.0,656.0,482.0,0.0,694.0,93.80403458213256
Montgat,8126,8,8.49,11.19,20.13,37.7,9.62,8.99,1.97,38.739999999999995,46.190000000000005,8621.0,1960.0,1040.0,11621.0,74.1846656914207,8.949315893640822,16.866018414938473,209561.0,18.6,113.2,,1345.0,5118.0,1908.0,8939.0,21.344669426110304,15.046425774695155,10340.0,8484.0,8877.0,6295.0,194.0,10534.0,80.53920637934309
Montmajor,8132,8,6.71,1.52,0.91,73.78,3.96,4.57,6.4,9.440000000000001,80.49,428.0,16.0,27.0,471.0,90.87048832271762,5.732484076433121,3.397027600849257,,,,,,,,,,,445.0,417.0,396.0,316.0,,462.0,90.25974025974025
Montmaneu,8133,8,3.06,0.0,10.2,73.47,8.16,0.0,4.08,18.36,76.53,130.0,7.0,14.0,151.0,86.09271523178808,9.271523178807946,4.635761589403973,,,,,,,,,,,174.0,159.0,158.0,118.0,,184.0,86.41304347826087
"Montmell, el",43090,43,7.38,9.5,27.8,21.28,12.06,19.43,0.71,59.290000000000006,28.66,938.0,338.0,121.0,1397.0,67.14387974230493,8.661417322834646,24.194702934860416,,,,,255.0,818.0,,1241.0,,20.54794520547945,1417.0,1092.0,1214.0,811.0,61.0,1478.0,73.88362652232748
Montmeló,8135,8,7.38,17.46,20.17,22.41,10.0,19.82,1.03,49.99,29.79,5518.0,2446.0,820.0,8784.0,62.818761384335154,9.335154826958105,27.84608378870674,143737.0,16.4,99.5,920.0,1129.0,4415.0,,7147.0,,15.796837834056248,8208.0,6066.0,6639.0,4524.0,407.0,8615.0,70.41207196749855
Montoliu de Lleida,25142,25,11.11,2.69,6.73,70.03,4.04,3.03,1.35,13.8,81.14,398.0,23.0,74.0,495.0,80.4040404040404,14.94949494949495,4.646464646464646,,,,,,,,,,,503.0,467.0,450.0,349.0,,505.0,92.47524752475248
Montoliu de Segarra,25141,25,12.2,1.63,4.88,65.85,8.94,0.0,3.25,13.82,78.05,165.0,7.0,16.0,188.0,87.76595744680851,8.51063829787234,3.723404255319149,,,,,,,,,,,186.0,167.0,165.0,104.0,,189.0,88.35978835978835
Montornès de Segarra,25143,25,8.22,0.0,4.11,72.6,9.59,5.48,0.0,19.18,80.82,98.0,1.0,1.0,100.0,98.0,1.0,1.0,,,,,,,,,,,90.0,87.0,87.0,51.0,,91.0,95.6043956043956
Montornès del Vallès,8136,8,5.27,16.61,25.73,20.17,11.38,16.44,1.84,53.550000000000004,25.44,10059.0,4024.0,2135.0,16218.0,62.023677395486494,13.164385250955728,24.811937353557774,249715.0,15.5,94.4,2609.0,1665.0,7467.0,,13007.0,,12.800799569462598,14386.0,10194.0,11078.0,7760.0,1435.0,15821.0,64.43334808166361
Montseny,8137,8,12.99,6.93,2.16,68.83,0.87,3.03,4.33,6.06,81.82,278.0,22.0,20.0,320.0,86.875,6.25,6.875,,,,,,,,,,,298.0,274.0,276.0,223.0,0.0,298.0,91.94630872483222
"Morell, el",43095,43,6.26,4.87,21.38,46.07,6.57,8.95,4.66,36.9,52.33,2533.0,580.0,437.0,3550.0,71.35211267605634,12.309859154929578,16.338028169014084,,,,,419.0,1775.0,,2857.0,,14.665733286664333,3261.0,2741.0,2850.0,2194.0,,3364.0,81.48038049940547
"Morera de Montsant, la",43096,43,8.43,1.2,0.0,72.29,2.41,0.0,15.66,2.41,80.72,114.0,5.0,34.0,153.0,74.50980392156863,22.22222222222222,3.2679738562091503,,,,,,,,,,,156.0,135.0,141.0,114.0,,156.0,86.53846153846153
Muntanyola,8129,8,10.43,4.83,5.85,70.23,3.31,2.8,2.04,11.959999999999999,80.66,529.0,49.0,26.0,604.0,87.58278145695364,4.304635761589404,8.112582781456954,,,,,,,,,,,576.0,529.0,512.0,444.0,0.0,576.0,91.84027777777777
Mura,8139,8,18.01,3.73,1.24,65.22,1.24,5.59,4.97,8.07,83.23,194.0,18.0,7.0,219.0,88.58447488584476,3.1963470319634704,8.219178082191782,,,,,,,,,,,222.0,211.0,211.0,173.0,0.0,222.0,95.04504504504504
Móra d'Ebre,43093,43,8.65,4.26,10.2,55.08,6.44,10.4,3.05,27.040000000000003,63.73,4007.0,719.0,848.0,5574.0,71.88733405095084,15.213491209185504,12.899174739863653,78237.0,14.4,87.3,,645.0,2558.0,,4518.0,,14.276228419654714,5204.0,4585.0,4433.0,3155.0,,5446.0,84.19023136246787
Móra la Nova,43094,43,7.93,5.05,7.17,58.87,4.52,11.69,3.35,23.38,66.8,2142.0,408.0,554.0,3104.0,69.00773195876289,17.8479381443299,13.144329896907216,,,,,387.0,1486.0,,2680.0,,14.440298507462687,2815.0,2384.0,2404.0,1724.0,326.0,3141.0,75.89939509710284
Nalec,25145,25,5.56,0.0,2.78,83.33,1.39,4.17,2.78,8.34,88.89,82.0,9.0,9.0,100.0,82.0,9.0,9.0,,,,,,,,,,,89.0,85.0,84.0,72.0,,91.0,93.4065934065934
Naut Aran,25025,25,8.05,5.36,23.82,26.18,10.94,13.95,10.3,48.709999999999994,34.230000000000004,1179.0,383.0,202.0,1764.0,66.83673469387755,11.45124716553288,21.71201814058957,,,,,,,,1441.0,,,1616.0,1241.0,1399.0,922.0,,1668.0,74.40047961630695
Navarcles,8140,8,7.2,6.74,9.92,53.83,6.24,11.92,2.46,28.08,61.03,4554.0,1042.0,392.0,5988.0,76.05210420841684,6.5464261857047426,17.401469605878425,94291.0,15.8,96.2,642.0,690.0,3039.0,,5002.0,,13.794482207117154,5697.0,4839.0,4913.0,3610.0,123.0,5820.0,83.14432989690722
Navata,17111,17,11.52,4.2,8.67,67.75,2.3,1.9,2.57,12.870000000000001,79.27,1026.0,79.0,224.0,1329.0,77.20090293453724,16.85477802859293,5.944319036869827,,,,,123.0,645.0,,990.0,,12.424242424242424,1138.0,1062.0,1043.0,846.0,45.0,1183.0,89.77176669484362
Navàs,8141,8,13.3,3.78,6.34,58.09,5.88,9.14,2.32,21.36,71.39,4707.0,780.0,558.0,6045.0,77.86600496277916,9.23076923076923,12.903225806451612,89038.0,14.7,89.3,,870.0,3100.0,,5115.0,,17.008797653958943,5738.0,5017.0,5132.0,4009.0,231.0,5969.0,84.05092980398727
Navès,25146,25,10.0,1.05,4.74,66.84,6.84,3.68,5.79,15.26,76.84,258.0,16.0,9.0,283.0,91.1660777385159,3.1802120141342756,5.6537102473498235,,,,,,,,,,,266.0,251.0,254.0,201.0,,267.0,94.00749063670412
"Nou de Berguedà, la",8142,8,15.45,8.13,4.88,60.98,0.0,4.88,5.69,9.76,76.42999999999999,138.0,7.0,6.0,151.0,91.3907284768212,3.9735099337748343,4.635761589403973,,,,,,,,,,,151.0,145.0,142.0,111.0,0.0,151.0,96.02649006622516
"Nou de Gaià, la",43097,43,7.69,3.69,11.38,64.62,4.0,4.62,2.15,20.0,72.31,434.0,66.0,46.0,546.0,79.48717948717949,8.424908424908425,12.087912087912088,,,,,,,,,,,513.0,435.0,422.0,291.0,,526.0,82.69961977186311
Nulles,43098,43,9.22,3.9,7.8,64.54,6.74,2.84,3.55,17.380000000000003,73.76,382.0,38.0,33.0,453.0,84.32671081677704,7.28476821192053,8.388520971302428,,,,,,,,,,,430.0,398.0,390.0,322.0,,442.0,90.04524886877829
Odèn,25148,25,3.41,0.57,2.84,84.66,3.98,0.57,2.27,7.39,88.07,235.0,3.0,21.0,259.0,90.73359073359073,8.108108108108109,1.1583011583011582,,,,,,,,,,,256.0,237.0,218.0,183.0,0.0,256.0,92.578125
Ogassa,17112,17,7.93,3.66,6.1,72.56,1.83,3.66,3.66,11.59,80.49000000000001,204.0,15.0,6.0,225.0,90.66666666666667,2.6666666666666665,6.666666666666667,,,,,,,,,,,240.0,235.0,225.0,173.0,,245.0,95.91836734693878
Olesa de Bonesvalls,8146,8,5.8,11.89,20.74,34.06,8.37,15.51,1.43,44.62,39.86,1291.0,309.0,123.0,1723.0,74.92745211839814,7.138711549622751,17.933836331979105,,,,,194.0,919.0,,1408.0,,13.778409090909092,1609.0,1299.0,1290.0,913.0,,1673.0,77.64494919306635
Olesa de Montserrat,8147,8,9.68,11.36,20.62,35.86,6.23,12.45,2.02,39.3,45.54,16809.0,4269.0,2567.0,23645.0,71.08902516388243,10.856417847325016,18.054556988792555,373458.0,16.0,97.4,2091.0,2599.0,11319.0,2968.0,18977.0,15.639985245296938,13.69552616325025,22112.0,17710.0,18374.0,13314.0,878.0,22989.0,77.03684370786029
Oliana,25149,25,6.58,2.42,5.28,70.22,5.19,5.71,3.72,16.18,76.8,1408.0,168.0,268.0,1844.0,76.35574837310195,14.533622559652928,9.11062906724512,,,,,315.0,976.0,,1636.0,,19.25427872860636,1797.0,1532.0,1581.0,1146.0,,1828.0,83.80743982494529
Oliola,25150,25,6.62,3.97,7.28,73.51,5.3,0.0,3.31,12.58,80.13000000000001,201.0,5.0,14.0,220.0,91.36363636363636,6.363636363636363,2.272727272727273,,,,,,,,,,,209.0,193.0,196.0,150.0,,217.0,88.94009216589862
Olius,25151,25,6.84,3.25,7.35,71.28,2.56,4.1,3.25,14.01,78.12,830.0,63.0,36.0,929.0,89.34337997847148,3.8751345532831003,6.7814854682454255,,,,,,,,,,,839.0,786.0,759.0,685.0,,849.0,92.57950530035336
Olivella,8148,8,7.88,9.63,23.75,31.8,10.15,13.13,2.33,47.03,39.68,2169.0,638.0,762.0,3569.0,60.77332586158588,21.350518352479686,17.876155785934436,,,,,,1898.0,,2887.0,,,3270.0,2527.0,2717.0,2056.0,249.0,3519.0,71.8101733447002
Olost,8149,8,11.81,1.18,3.66,71.19,5.43,2.72,3.54,11.81,83.0,1049.0,86.0,50.0,1185.0,88.52320675105486,4.219409282700422,7.257383966244726,,,,,175.0,641.0,,1037.0,,16.875602700096433,1167.0,1088.0,1077.0,809.0,,1173.0,92.7536231884058
Olot,17114,17,8.02,3.41,6.8,65.87,4.58,8.19,1.94,19.57,73.89,23316.0,3471.0,7213.0,34000.0,68.5764705882353,21.21470588235294,10.208823529411765,514643.0,15.4,93.9,3571.0,5076.0,15052.0,3932.0,27632.0,14.229878401852924,18.370005790387957,30546.0,25694.0,26284.0,19793.0,1809.0,32354.0,79.41521913828275
"Oluges, les",25152,25,7.48,1.87,3.74,70.09,7.48,0.0,7.48,11.22,77.57000000000001,143.0,4.0,5.0,152.0,94.07894736842105,3.289473684210526,2.6315789473684212,,,,,,,,,,,165.0,145.0,160.0,91.0,0.0,165.0,87.87878787878788
Olvan,8144,8,8.61,2.58,2.41,69.54,5.68,5.51,4.48,13.6,78.15,762.0,62.0,31.0,855.0,89.12280701754386,3.625730994152047,7.251461988304094,,,,,,,,,,,883.0,844.0,835.0,666.0,,886.0,95.25959367945823
Olèrdola,8145,8,9.52,6.74,11.45,52.36,5.47,10.23,2.5,27.15,61.879999999999995,2788.0,484.0,257.0,3529.0,79.00255029753471,7.282516293567583,13.714933408897705,,,,,453.0,1774.0,,2785.0,,16.265709156193896,3401.0,2895.0,2953.0,2254.0,,3463.0,83.5980363846376
"Omellons, els",25153,25,4.32,6.17,9.88,50.62,17.9,6.17,3.09,33.95,54.94,202.0,10.0,5.0,217.0,93.08755760368663,2.304147465437788,4.608294930875576,,,,,,,,,,,250.0,236.0,236.0,197.0,0.0,250.0,94.4
"Omells de na Gaia, els",25154,25,11.83,1.08,4.3,76.34,5.38,0.0,1.08,9.68,88.17,131.0,2.0,4.0,137.0,95.62043795620438,2.9197080291970803,1.4598540145985401,,,,,,,,,,,143.0,123.0,131.0,87.0,,144.0,85.41666666666667
Ordis,17115,17,16.67,0.0,4.27,67.52,3.42,4.27,2.56,11.959999999999999,84.19,309.0,25.0,43.0,377.0,81.96286472148542,11.405835543766578,6.63129973474801,,,,,,,,,,,357.0,332.0,324.0,257.0,,374.0,88.77005347593582
Organyà,25155,25,7.02,1.66,3.7,65.25,9.24,9.24,2.77,22.18,72.27,629.0,82.0,93.0,804.0,78.23383084577114,11.567164179104477,10.199004975124378,,,,,,,,,,,870.0,733.0,761.0,600.0,,878.0,83.48519362186788
Oristà,8151,8,6.6,0.73,2.2,79.71,4.65,0.73,4.4,7.58,86.30999999999999,514.0,15.0,18.0,547.0,93.96709323583181,3.290676416819013,2.742230347349177,,,,,,,,,,,561.0,520.0,516.0,401.0,0.0,561.0,92.6916221033868
Orpí,8152,8,13.86,4.95,0.0,77.23,1.98,0.0,1.98,1.98,91.09,119.0,13.0,7.0,139.0,85.61151079136691,5.0359712230215825,9.352517985611511,,,,,,,,,,,155.0,147.0,145.0,119.0,,158.0,93.0379746835443
Orís,8150,8,9.52,3.46,3.9,71.43,3.9,1.73,4.76,9.53,80.95,285.0,15.0,10.0,310.0,91.93548387096774,3.225806451612903,4.838709677419355,,,,,,,,,,,296.0,287.0,279.0,235.0,0.0,296.0,96.95945945945945
Os de Balaguer,25156,25,8.7,3.66,7.63,65.8,4.43,5.19,3.36,17.25,74.5,879.0,95.0,48.0,1022.0,86.0078277886497,4.6966731898238745,9.29549902152642,,,,,,,,,,,929.0,770.0,775.0,601.0,,948.0,81.22362869198312
Osor,17116,17,11.5,2.79,2.44,73.17,3.48,2.79,2.09,8.71,84.67,380.0,25.0,29.0,434.0,87.55760368663594,6.682027649769585,5.76036866359447,,,,,,,,,,,441.0,412.0,412.0,321.0,0.0,441.0,93.42403628117914
Ossó de Sió,25157,25,6.45,1.29,9.03,66.45,7.74,2.58,6.45,19.35,72.9,197.0,11.0,6.0,214.0,92.05607476635514,2.803738317757009,5.140186915887851,,,,,,,,,,,208.0,198.0,194.0,146.0,0.0,208.0,95.1923076923077
Pacs del Penedès,8154,8,7.31,6.8,12.07,53.57,6.29,7.99,4.59,26.35,60.88,694.0,143.0,57.0,894.0,77.62863534675616,6.375838926174497,15.995525727069351,,,,,,,,,,,795.0,723.0,716.0,583.0,,809.0,89.36959208899876
Palafolls,8155,8,6.59,10.76,21.56,37.62,7.49,12.43,1.36,41.48,44.209999999999994,6935.0,1560.0,638.0,9133.0,75.93342822730757,6.985656410817913,17.08091536187452,129851.0,14.5,87.9,680.0,711.0,4803.0,,7066.0,,10.0622700254741,8306.0,6861.0,7127.0,5256.0,283.0,8589.0,79.88124345092561
Palafrugell,17117,17,7.27,4.66,14.21,50.73,6.49,13.1,2.18,33.800000000000004,58.0,13865.0,3362.0,5641.0,22868.0,60.630575476648595,24.667657862515306,14.701766660836103,277386.0,12.4,75.4,3439.0,2932.0,10508.0,1745.0,18623.0,9.370133705632819,15.743972507114858,20343.0,14801.0,16071.0,11548.0,1623.0,21965.0,67.3844753016162
Palamós,17118,17,6.71,3.91,16.24,53.78,6.09,10.01,1.74,32.34,60.49,11577.0,3070.0,3030.0,17677.0,65.49188210669232,17.140917576511853,17.367200316795838,254549.0,14.5,88.1,1586.0,2355.0,8660.0,2292.0,14895.0,15.387713997985902,15.81067472306143,17033.0,13750.0,14574.0,10746.0,380.0,17413.0,78.96399241945673
"Palau d'Anglesola, el",25158,25,8.8,3.09,6.85,69.83,3.46,3.24,3.31,13.55,78.63,1853.0,146.0,154.0,2153.0,86.06595448211797,7.152810032512773,6.781235485369252,,,,,348.0,1064.0,,1808.0,,19.24778761061947,2118.0,1947.0,1957.0,1490.0,,2138.0,91.06641721234799
Palau de Santa Eulàlia,17119,17,7.94,9.52,6.35,66.67,1.59,7.94,0.0,15.879999999999999,74.61,79.0,5.0,6.0,90.0,87.77777777777777,6.666666666666667,5.555555555555555,,,,,,,,,,,103.0,94.0,101.0,76.0,0.0,103.0,91.2621359223301
Palau-sator,17121,17,10.15,1.52,3.55,77.66,1.02,1.02,4.06,5.59,87.81,258.0,6.0,33.0,297.0,86.86868686868686,11.11111111111111,2.0202020202020203,,,,,,,,,,,287.0,257.0,249.0,194.0,,291.0,88.31615120274914
Palau-saverdera,17120,17,4.52,2.91,14.86,62.68,6.3,4.68,2.26,25.84,67.2,895.0,128.0,448.0,1471.0,60.84296397008838,30.45547246770904,8.701563562202583,,,,,178.0,690.0,,1162.0,,15.3184165232358,1334.0,1123.0,1185.0,827.0,107.0,1441.0,77.93199167244968
Palau-solità i Plegamans,8156,8,6.94,9.94,21.03,40.07,7.21,11.42,1.57,39.660000000000004,47.01,10859.0,2566.0,1069.0,14494.0,74.92065682351318,7.375465709948944,17.70387746653788,235833.0,16.4,99.8,,1613.0,6870.0,1819.0,11355.0,16.01937472479084,14.20519594892118,13553.0,10975.0,11515.0,8157.0,326.0,13879.0,79.07630232725701
"Pallaresos, els",43100,43,8.12,9.34,25.47,33.14,7.33,12.41,2.32,45.209999999999994,41.26,3565.0,839.0,193.0,4597.0,77.5505764629106,4.198390254513813,18.251033282575595,,,,,281.0,2168.0,,3311.0,,8.486861975234069,4128.0,3533.0,3695.0,2827.0,95.0,4223.0,83.66090457021075
Pallejà,8157,8,6.48,11.81,24.53,30.19,6.66,15.75,2.71,46.94,36.67,8163.0,2272.0,913.0,11348.0,71.93338033133591,8.045470567500882,20.0211491011632,198778.0,17.8,108.2,828.0,925.0,5391.0,1636.0,8781.0,18.631135405990207,10.534107732604486,10467.0,8254.0,8715.0,6430.0,311.0,10778.0,76.58192614585266
"Palma d'Ebre, la",43099,43,7.87,4.49,1.12,76.4,1.5,6.37,1.12,8.99,84.27000000000001,317.0,10.0,36.0,363.0,87.32782369146005,9.917355371900827,2.7548209366391183,,,,,,,,,,,374.0,347.0,336.0,197.0,,392.0,88.5204081632653
"Palma de Cervelló, la",8905,8,12.37,5.7,13.49,49.82,4.36,9.44,2.98,27.29,62.19,2328.0,424.0,248.0,3000.0,77.6,8.266666666666667,14.133333333333333,,,,,270.0,1540.0,540.0,2464.0,21.915584415584416,10.957792207792208,2880.0,2583.0,2675.0,2016.0,,2927.0,88.24735223778613
Palol de Revardit,17123,17,6.82,1.62,4.87,81.49,2.27,2.6,0.0,9.74,88.31,403.0,36.0,31.0,470.0,85.74468085106383,6.595744680851064,7.659574468085107,,,,,,,,,,,458.0,420.0,424.0,327.0,,462.0,90.9090909090909
Pals,17124,17,7.43,2.76,7.43,66.05,3.14,8.66,3.07,19.23,73.47999999999999,1657.0,220.0,546.0,2423.0,68.38629797771358,22.534048699958728,9.079653322327692,,,,,210.0,,,2267.0,,9.263343625937361,2476.0,1987.0,2177.0,1547.0,134.0,2610.0,76.13026819923371
"Papiol, el",8158,8,9.84,8.39,15.01,44.81,5.25,12.57,2.4,32.83,54.650000000000006,2998.0,732.0,345.0,4075.0,73.57055214723927,8.466257668711657,17.96319018404908,,,,,326.0,2067.0,,3298.0,,9.884778653729533,3746.0,2999.0,3132.0,2320.0,134.0,3880.0,77.29381443298969
Pardines,17125,17,5.5,0.92,0.0,86.24,2.75,0.92,0.92,3.67,91.74,144.0,8.0,6.0,158.0,91.13924050632912,3.7974683544303796,5.063291139240507,,,,,,,,,,,155.0,152.0,139.0,97.0,0.0,155.0,98.06451612903226
Parets del Vallès,8159,8,8.22,11.62,22.3,31.97,6.91,15.17,1.89,44.379999999999995,40.19,13463.0,3797.0,1577.0,18837.0,71.47104103625843,8.371821415299676,20.157137548441895,320337.0,17.2,104.3,1780.0,1350.0,9354.0,2398.0,14881.0,16.11450843357301,9.071970969692897,17636.0,13691.0,14728.0,10245.0,465.0,18102.0,75.6325267926196
Parlavà,17126,17,9.51,0.7,2.82,84.15,1.41,1.41,0.0,5.64,93.66000000000001,360.0,10.0,22.0,392.0,91.83673469387755,5.612244897959184,2.5510204081632653,,,,,,,,,,,356.0,340.0,337.0,276.0,,369.0,92.14092140921409
Passanant i Belltall,43101,43,16.79,5.84,1.46,68.61,1.46,2.19,2.92,5.109999999999999,85.4,149.0,3.0,9.0,161.0,92.54658385093168,5.590062111801243,1.8633540372670807,,,,,,,,,,,156.0,146.0,147.0,100.0,,158.0,92.40506329113924
Pau,17128,17,6.69,0.79,11.81,67.32,6.69,2.76,3.54,21.26,74.00999999999999,358.0,30.0,163.0,551.0,64.97277676950998,29.58257713248639,5.44464609800363,,,,,,,,,,,511.0,437.0,466.0,314.0,,548.0,79.74452554744525
Paüls,43102,43,6.17,3.08,3.34,60.67,4.88,18.25,1.8,26.47,66.84,542.0,14.0,24.0,580.0,93.44827586206897,4.137931034482759,2.413793103448276,,,,,,,,,,,582.0,470.0,541.0,337.0,,589.0,79.79626485568761
Pedret i Marzà,17129,17,6.78,5.93,11.02,57.63,11.02,2.54,4.24,24.58,64.41,144.0,13.0,23.0,180.0,80.0,12.777777777777779,7.222222222222222,,,,,,,,,,,167.0,145.0,155.0,106.0,,171.0,84.7953216374269
Penelles,25164,25,5.23,1.74,5.23,78.75,2.79,2.44,2.44,10.46,83.98,415.0,31.0,28.0,474.0,87.55274261603375,5.9071729957805905,6.540084388185654,,,,,,,,,,,451.0,407.0,402.0,312.0,,461.0,88.28633405639913
"Pera, la",17130,17,12.14,1.43,4.29,76.43,0.71,1.79,1.79,6.79,88.57000000000001,368.0,24.0,49.0,441.0,83.44671201814059,11.11111111111111,5.442176870748299,,,,,,,,,,,419.0,396.0,383.0,293.0,0.0,419.0,94.5107398568019
Perafita,8160,8,11.65,2.26,2.26,74.06,3.76,0.75,4.14,6.77,85.71000000000001,351.0,16.0,44.0,411.0,85.4014598540146,10.70559610705596,3.8929440389294405,,,,,,,,,,,390.0,356.0,365.0,271.0,,394.0,90.35532994923858
Perafort,43103,43,6.62,7.89,26.2,38.03,5.77,9.15,3.52,41.120000000000005,44.65,989.0,176.0,117.0,1282.0,77.14508580343214,9.126365054602184,13.72854914196568,,,,,94.0,585.0,,994.0,,9.456740442655935,1181.0,1058.0,1037.0,824.0,,1203.0,87.94679966749793
Peralada,17132,17,8.66,2.76,10.14,65.99,4.52,4.33,2.3,18.990000000000002,74.64999999999999,1447.0,140.0,248.0,1835.0,78.85558583106267,13.514986376021799,7.629427792915531,,,,,262.0,892.0,360.0,1568.0,22.959183673469386,16.709183673469386,1797.0,1608.0,1685.0,1244.0,,1840.0,87.3913043478261
Peramola,25165,25,9.69,0.88,2.2,70.93,6.17,6.17,3.08,14.540000000000001,80.62,294.0,22.0,28.0,344.0,85.46511627906976,8.13953488372093,6.395348837209302,,,,,,,,,,,354.0,299.0,310.0,204.0,0.0,354.0,84.46327683615819
"Perelló, el",43104,43,5.48,2.3,2.84,75.59,2.84,6.76,2.77,12.44,81.07000000000001,1997.0,120.0,786.0,2903.0,68.7909059593524,27.075439200826732,4.133654839820875,,,,,452.0,1695.0,,2771.0,,16.311800793937206,2999.0,2628.0,2628.0,1821.0,,3081.0,85.29698149951315
Piera,8161,8,8.09,10.04,20.04,36.44,8.36,12.29,2.56,40.69,44.53,10949.0,2800.0,1252.0,15001.0,72.9884674355043,8.346110259316045,18.665422305179654,217471.0,14.5,88.4,1409.0,1524.0,7781.0,1160.0,11874.0,9.769243725787435,12.83476503284487,14089.0,10972.0,11686.0,8430.0,507.0,14597.0,75.16613002671782
"Piles, les",43105,43,20.0,3.57,3.57,62.14,2.86,4.29,2.14,10.719999999999999,82.14,185.0,9.0,13.0,207.0,89.3719806763285,6.280193236714976,4.3478260869565215,,,,,,,,,,,203.0,194.0,186.0,150.0,,204.0,95.09803921568627
Pineda de Mar,8163,8,5.64,7.6,18.78,35.72,10.99,17.78,1.93,47.550000000000004,41.36,15727.0,5916.0,4597.0,26240.0,59.93521341463415,17.51905487804878,22.545731707317074,340279.0,13.3,80.8,2754.0,3389.0,13116.0,2332.0,21592.0,10.800296406076324,15.695628010374213,24012.0,17622.0,19485.0,13057.0,922.0,24934.0,70.674580893559
"Pinell de Brai, el",43106,43,14.03,6.42,2.69,52.39,8.81,10.3,3.58,21.8,66.42,898.0,36.0,80.0,1014.0,88.56015779092702,7.889546351084813,3.5502958579881656,,,,,236.0,560.0,,978.0,,24.130879345603272,1090.0,1020.0,976.0,644.0,0.0,1090.0,93.57798165137615
Pinell de Solsonès,25166,25,8.9,0.0,0.68,73.29,10.96,1.37,4.11,13.010000000000002,82.19000000000001,198.0,4.0,11.0,213.0,92.95774647887323,5.164319248826291,1.8779342723004695,,,,,,,,,,,211.0,203.0,211.0,162.0,0.0,211.0,96.2085308056872
Pinós,25167,25,14.8,3.06,1.02,65.31,5.1,0.0,8.67,6.119999999999999,80.11,274.0,8.0,15.0,297.0,92.25589225589225,5.05050505050505,2.6936026936026938,,,,,,,,,,,298.0,278.0,287.0,242.0,0.0,298.0,93.28859060402685
Pira,43107,43,11.07,6.04,5.37,64.09,2.68,6.04,3.02,14.09,75.16,420.0,58.0,22.0,500.0,84.0,4.4,11.6,,,,,,,,,,,488.0,447.0,434.0,362.0,,488.0,91.59836065573771
"Pla de Santa Maria, el",43108,43,8.73,4.99,13.93,57.38,5.89,4.85,2.7,24.67,66.11,1818.0,295.0,181.0,2294.0,79.25021795989538,7.890148212728858,12.859633827375763,,,,,287.0,1300.0,,2005.0,,14.314214463840399,2309.0,2086.0,2113.0,1680.0,,2337.0,89.25973470261019
"Pla del Penedès, el",8164,8,17.69,4.42,7.02,60.6,2.73,5.85,1.3,15.6,78.29,1036.0,106.0,111.0,1253.0,82.68156424581005,8.858739026336792,8.459696727853153,,,,,166.0,586.0,,968.0,,17.14876033057851,1143.0,994.0,1061.0,816.0,,1156.0,85.98615916955018
"Planes d'Hostoles, les",17133,17,7.27,1.34,2.77,79.92,2.39,2.49,2.49,7.65,87.19,1431.0,65.0,166.0,1662.0,86.10108303249098,9.987966305655837,3.910950661853189,,,,,315.0,771.0,,1470.0,,21.428571428571427,1592.0,1457.0,1483.0,1040.0,,1620.0,89.93827160493827
Planoles,17134,17,17.95,3.59,0.51,70.26,1.03,3.59,2.56,5.13,88.21000000000001,248.0,16.0,35.0,299.0,82.94314381270902,11.705685618729097,5.351170568561873,,,,,,,,,,,303.0,289.0,290.0,220.0,,309.0,93.52750809061489
"Plans de Sió, els",25911,25,8.85,2.14,4.56,73.46,4.02,2.95,3.49,11.53,82.30999999999999,478.0,25.0,20.0,523.0,91.39579349904398,3.8240917782026767,4.780114722753346,,,,,,,,,,,549.0,500.0,512.0,398.0,0.0,549.0,91.07468123861567
"Poal, el",25168,25,3.43,1.83,11.21,66.82,10.07,2.52,3.66,23.8,70.25,557.0,40.0,58.0,655.0,85.0381679389313,8.854961832061068,6.106870229007634,,,,,,,,,,,626.0,531.0,560.0,427.0,,629.0,84.41971383147853
"Pobla de Claramunt, la",8165,8,10.69,5.76,10.61,50.8,4.78,12.36,3.49,27.75,61.489999999999995,1690.0,356.0,113.0,2159.0,78.27698008337192,5.23390458545623,16.48911533117184,,,,,269.0,1180.0,,1807.0,,14.88655229662424,2181.0,1897.0,1959.0,1420.0,,2202.0,86.14895549500454
"Pobla de Cérvoles, la",25169,25,17.88,5.3,5.3,58.28,3.97,5.3,2.65,14.57,76.16,172.0,25.0,9.0,206.0,83.49514563106796,4.368932038834951,12.135922330097088,,,,,,,,,,,240.0,225.0,234.0,169.0,,242.0,92.97520661157024
"Pobla de Lillet, la",8166,8,8.45,2.98,3.48,65.96,2.86,11.18,3.48,17.52,74.41,903.0,159.0,48.0,1110.0,81.35135135135135,4.324324324324325,14.324324324324325,,,,,189.0,651.0,,1094.0,,17.276051188299817,1150.0,988.0,1025.0,691.0,,1159.0,85.24590163934427
